playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop_0.thisRepN,sbLoop_0.thisTrialN,sbLoop_0.thisN,sbLoop_0.thisIndex,sliders_0.thisRepN,sliders_0.thisTrialN,sliders_0.thisN,sliders_0.thisIndex,buffer_0.thisRepN,buffer_0.thisTrialN,buffer_0.thisN,buffer_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,sbLoop_1.thisRepN,sbLoop_1.thisTrialN,sbLoop_1.thisN,sbLoop_1.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.rt,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,text_7.started,text_7.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,text_8.started,text_8.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.11380279995501,None,24.28417580004316,24.590068700024858,24.590068700024858,24.79499169997871,24.79499169997871,24.897797100013122,24.897797100013122,25.034081000019796,25.034081000019796,25.18771359999664,25.18771359999664,25.34012199996505,25.34012199996505,25.44204290001653,25.44204290001653,25.937141599948518,25.937141599948518,26.445223100017756,26.445223100017756,26.955278299981728,26.93830319994595,27.447617399971932,27.447617399971932,27.58533469995018,28.166252200026065,None,28.354310199967586,None,c,0.9207349999342114,30.156954600010067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,28.166252200026065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.230890200007707,None,31.230890200007707,None,31.230890200007707,None,7,1.991,"[('5', 0.0), ('6', 1.085), ('7', 1.307), ('7', 1.991)]",0.007530999951995909,None,31.230890200007707,None,33.241040399996564,None,33.241040399996564,None,7,7,0,35.267314100055955,None,35.267314100055955,None,None,35.267314100055955,None,40.25404060003348,None,40.42588520003483,41.03756510000676,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.31108779995702,None,41.31108779995702,None,41.31108779995702,None,7,1.168,"[('5', 0.0), ('6', 0.723), ('7', 0.928), ('7', 1.168)]",0.0022100500063970685,None,41.31108779995702,None,42.48657159996219,None,42.48657159996219,None,14,7,7,44.51448320003692,None,44.51448320003692,None,None,44.51448320003692,None,49.51290550001431,None,49.68139629997313,50.280651699984446,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.52088590001222,None,50.52088590001222,None,50.52088590001222,None,2,1.197,"[('5', 0.0), ('4', 0.65), ('3', 0.839), ('2', 0.975), ('2', 1.197)]",0.016028700047172606,None,50.52088590001222,None,51.73132080002688,None,51.73132080002688,None,16,7,9,56.75676330004353,None,56.75676330004353,None,None,56.75676330004353,None,61.744252100004815,None,61.914549299981445,62.5273717000382,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.83339599997271,None,62.83339599997271,None,62.83339599997271,None,7,1.513,"[('5', 0.0), ('6', 0.845), ('7', 1.034), ('7', 1.513)]",0.005434649996459484,None,62.83339599997271,None,64.3537671000231,None,64.3537671000231,None,23,14,9,65.37942070001736,None,65.37942070001736,None,None,65.37942070001736,None,70.36270639998838,None,70.53259389998857,71.14718910004012,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4537792999763,None,71.4537792999763,None,71.4537792999763,None,7,7.597,"[('5', 0.0), ('6', 6.863), ('7', 7.032), ('7', 7.596)]",0.002269500051625073,None,71.4537792999763,None,79.06149120000191,None,79.06149120000191,None,30,14,16,81.09191560000181,None,81.09191560000181,None,None,81.09191560000181,None,86.08766820002347,None,86.25942280003801,86.87420850002673,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,1,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.1129668999929,None,87.1129668999929,None,87.1129668999929,None,3,1.17,"[('5', 0.0), ('4', 0.742), ('3', 0.931), ('3', 1.17)]",0.0074807999189943075,None,87.1129668999929,None,88.2878029999556,None,88.2878029999556,None,33,14,19,89.3157984999707,None,89.3157984999707,None,None,89.3157984999707,None,94.30213770002592,None,94.4730534000555,95.08611290005501,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.40954440005589,None,5,8.49,0.012454200070351362,None,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.93947209999897,None,6,1.058,0.014260850031860173,None,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.04588580003474,None,6,0.89,0.016580950003117323,None,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.99833059997763,None,6,0.917,0.013487349962815642,None,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.95142329996452,None,6,1.067,0.004288000054657459,None,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0621739999624,None,6,1.013,0.004985000006854534,None,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.08582220005337,None,109.08582220005337,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.09740510000847,111.09740510000847,111.09740510000847,111.09740510000847,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.10712349996902,113.10712349996902,113.10712349996902,113.10712349996902,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.10945620003622,114.10945620003622,114.10945620003622,114.10945620003622,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.17335599998478,None,116.17335599998478,None,116.17335599998478,None,7,1.198,"[('5', 0.0), ('6', 0.735), ('7', 0.943), ('7', 1.198)]",0.015957099967636168,None,116.17335599998478,None,117.38564959994983,None,117.38564959994983,None,33,14,19,118.4107525999425,None,118.4107525999425,None,None,118.4107525999425,None,123.39600189996418,None,123.56725550000556,124.1798730000155,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerA,Paul,images/avatar1.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.50305860000663,None,124.50305860000663,None,124.50305860000663,None,7,0.964,"[('5', 0.0), ('6', 0.552), ('7', 0.74), ('7', 0.964)]",0.002736700000241399,None,124.50305860000663,None,125.47684609994758,None,125.47684609994758,None,33,14,19,126.5019362999592,None,126.5019362999592,None,None,126.5019362999592,None,131.48673320002854,None,131.65890229993965,132.26973519998137,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.54292689997237,None,132.54292689997237,None,132.54292689997237,None,7,1.064,"[('5', 0.0), ('6', 0.588), ('7', 0.761), ('7', 1.064)]",0.006727749947458506,None,132.54292689997237,None,133.61711780005135,None,133.61711780005135,None,33,14,19,137.64134540001396,None,137.64134540001396,None,None,137.64134540001396,None,142.625441399985,None,142.79557139996905,143.4080911000492,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.64856829994824,None,143.64856829994824,None,143.64856829994824,None,8,1.535,"[('5', 0.0), ('6', 0.614), ('7', 0.819), ('8', 1.008), ('8', 1.534)]",0.013621299993246794,None,143.64856829994824,None,145.1981025999412,None,145.1981025999412,None,41,14,27,150.23065060004592,None,150.23065060004592,None,None,150.23065060004592,None,155.21198709995952,None,155.38449570001103,155.99604210001417,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.25251809996553,None,156.25251809996553,None,156.25251809996553,None,8,1.086,"[('5', 0.0), ('6', 0.507), ('7', 0.695), ('8', 0.833), ('8', 1.086)]",0.0060977000975981355,None,156.25251809996553,None,157.34553980000783,None,157.34553980000783,None,41,14,27,158.35108339996077,None,158.35108339996077,None,None,158.35108339996077,None,163.35646599996835,None,163.52704760001507,164.14072699996177,,,,,,,,001,2020_Feb_27_1035,so_be_u_00,3.2.4,58.78687409519237,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.38303340005223,None,164.38303340005223,None,164.38303340005223,None,8,1.058,"[('5', 0.0), ('6', 0.527), ('7', 0.698), ('8', 0.836), ('8', 1.058)]",0.014563099946826696,None,164.38303340005223,None,165.45384249999188,None,165.45384249999188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,
