playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,sbLoop_0.thisRepN,sbLoop_0.thisTrialN,sbLoop_0.thisN,sbLoop_0.thisIndex,sliders_0.thisRepN,sliders_0.thisTrialN,sliders_0.thisN,sliders_0.thisIndex,buffer_0.thisRepN,buffer_0.thisTrialN,buffer_0.thisN,buffer_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,sbLoop_1.thisRepN,sbLoop_1.thisTrialN,sbLoop_1.thisN,sbLoop_1.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,buffer_1.thisRepN,buffer_1.thisTrialN,buffer_1.thisN,buffer_1.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.rt,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.rt,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,text_7.started,text_7.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,text_8.started,text_8.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,cB_13.started,cB_13.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.06642379995901,None,21.237096500000916,21.54292479995638,21.54292479995638,21.74854860000778,21.74854860000778,21.849707799963653,21.849707799963653,21.986654300009832,21.986654300009832,22.139207200030796,22.139207200030796,22.292012399993837,22.292012399993837,22.394355299999006,22.394355299999006,22.887433900032192,22.887433900032192,23.398763500037603,23.398763500037603,23.90867769997567,23.891789600020275,24.401672399952076,24.384639999945648,24.53754259995185,25.13322950003203,None,25.321620399947278,None,c,0.6482698998879641,27.1239162000129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,25.13322950003203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.928270200034603,None,27.928270200034603,None,27.928270200034603,None,6,1.036,"[('5', 0.0), ('6', 0.741), ('6', 1.036)]",0.004689340014010668,None,27.928270200034603,None,28.98152539995499,None,28.98152539995499,None,6,6,0,30.00750509998761,None,30.00750509998761,None,None,30.00750509998761,None,34.99044890003279,None,35.16203679994214,35.77321759995539,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0462480999995,None,36.0462480999995,None,36.0462480999995,None,7,1.133,"[('5', 0.0), ('6', 0.671), ('7', 0.844), ('7', 1.132)]",0.002068990026600659,None,36.0462480999995,None,37.19052359997295,None,37.19052359997295,None,13,6,7,38.214582000044174,None,38.214582000044174,None,None,38.214582000044174,None,43.196585300029255,None,43.37034180003684,43.98335719993338,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.226583200041205,None,44.226583200041205,None,44.226583200041205,None,7,1.107,"[('5', 0.0), ('6', 0.526), ('7', 0.713), ('7', 1.107)]",0.013520059990696609,None,44.226583200041205,None,45.34792510000989,None,45.34792510000989,None,20,6,14,47.3540622999426,None,47.3540622999426,None,None,47.3540622999426,None,52.3583180999849,None,52.52899509994313,53.1438111999305,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4721524999477,None,53.4721524999477,None,53.4721524999477,None,7,1.183,"[('5', 0.0), ('6', 0.601), ('7', 0.842), ('7', 1.183)]",0.0014513799687847495,None,53.4721524999477,None,54.66203859995585,None,54.66203859995585,None,27,13,14,56.69359139993321,None,56.69359139993321,None,None,56.69359139993321,None,61.69004719995428,None,61.85996679996606,62.47351989999879,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72880179993808,None,62.72880179993808,None,62.72880179993808,None,8,1.053,"[('5', 0.0), ('6', 0.488), ('7', 0.712), ('8', 0.863), ('8', 1.053)]",0.010391290066763759,None,62.72880179993808,None,63.78702909999993,None,63.78702909999993,None,35,13,22,65.81541589996777,None,65.81541589996777,None,None,65.81541589996777,None,70.80172109999694,None,70.97049939993303,71.58387740002945,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,1,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.82137290004175,None,71.82137290004175,None,71.82137290004175,None,7,1.127,"[('5', 0.0), ('6', 0.651), ('7', 0.854), ('7', 1.127)]",0.014994860044680536,None,71.82137290004175,None,72.96196099999361,None,72.96196099999361,None,42,13,29,73.99060349992942,None,73.99060349992942,None,None,73.99060349992942,None,78.97429169993848,None,79.14544929994736,79.75730519997887,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,1,How much do you like Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0641851000255,None,7,3.572,0.0017860500374808908,None,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,2,How much do you want to continue playing with Paul?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.68714860000182,None,7,1.741,0.014608590048737824,None,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,3,How much do you like Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4746742999414,None,7,1.522,0.0009465600596740842,None,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,4,How much do you want to continue playing with Lukas?,not at all,very much,1 2 3 4 5 6 7,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04786219995003,None,7,1.061,0.014724790002219379,None,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.15598939999472,None,7,1.034,0.004463059944100678,None,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.23393430002034,None,7,1.048,0.0043118600733578205,None,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.29156889999285,None,90.29156889999285,None,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.29720040003303,91.29720040003303,91.29720040003303,91.29720040003303,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.30215090001002,92.30215090001002,92.30215090001002,92.30215090001002,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.304741299944,93.304741299944,93.304741299944,93.304741299944,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.37727329996414,None,98.37727329996414,None,98.37727329996414,None,6,1.215,"[('5', 0.0), ('6', 0.586), ('6', 1.215)]",0.0019513900624588132,None,98.37727329996414,None,99.60583739995491,None,99.60583739995491,None,48,13,35,103.63908280001488,None,103.63908280001488,None,None,103.63908280001488,None,108.62419719994068,None,108.79306980001274,109.40660560003016,,,,,,,98.31098720000591,None,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.71276549994946,None,109.71276549994946,None,109.71276549994946,None,8,1.143,"[('5', 0.0), ('6', 0.628), ('7', 0.799), ('8', 0.936), ('8', 1.143)]",0.010145450010895729,None,109.71276549994946,None,110.857685499941,None,110.857685499941,None,56,21,35,112.8845963999629,None,112.8845963999629,None,None,112.8845963999629,None,117.86854409996886,None,118.04138910002075,118.65029320004396,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.95698010001797,None,118.95698010001797,None,118.95698010001797,None,8,1.114,"[('5', 0.0), ('6', 0.451), ('7', 0.688), ('8', 0.845), ('8', 1.114)]",0.00820885004941374,None,118.95698010001797,None,120.07979879993945,None,120.07979879993945,None,56,21,35,125.11412089993246,None,125.11412089993246,None,None,125.11412089993246,None,130.1113522000378,None,130.28413519996684,130.89519730000757,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1214781999588,None,131.1214781999588,None,131.1214781999588,None,8,1.159,"[('5', 0.0), ('6', 0.597), ('7', 0.789), ('8', 0.939), ('8', 1.159)]",0.013226959970779717,None,131.1214781999588,None,132.2955633000238,None,132.2955633000238,None,64,21,43,133.3203591000056,None,133.3203591000056,None,None,133.3203591000056,None,138.3041393000167,None,138.47402710001916,139.0878724999493,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerA,Paul,images/avatar1.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.42825729993638,None,139.42825729993638,None,139.42825729993638,None,10,2.092,"[('5', 0.0), ('6', 0.969), ('7', 1.188), ('8', 1.342), ('9', 1.497), ('10', 1.633), ('10', 2.092)]",0.006675210082903504,None,139.42825729993638,None,141.52817822997457,None,141.52817822997457,None,64,21,43,141.54986269993242,None,141.54986269993242,None,None,141.54986269993242,None,146.53093609993812,None,146.70079499995336,147.31412679993082,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
PlayerB,Lukas,images/avatar2.jpg,keep the investment,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.60279629996512,None,147.60279629996512,None,147.60279629996512,None,9,1.275,"[('5', 0.0), ('6', 0.587), ('7', 0.741), ('8', 0.878), ('9', 1.031), ('9', 1.275)]",0.007300320081412792,None,147.60279629996512,None,148.88420830003452,None,148.88420830003452,None,64,21,43,150.9143198999809,None,150.9143198999809,None,None,150.9143198999809,None,155.89505970000755,None,156.06490270001814,156.67820329999086,,,,,,,,,,001,2020_Feb_27_1108,so_be_u_00,3.2.4,58.8107639853695,
