playerAn,playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderMin,sliderMax,sliderChoices,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,sbLoop_0.thisRepN,sbLoop_0.thisTrialN,sbLoop_0.thisN,sbLoop_0.thisIndex,sliders_01.thisRepN,sliders_01.thisTrialN,sliders_01.thisN,sliders_01.thisIndex,slider_02.thisRepN,slider_02.thisTrialN,slider_02.thisN,slider_02.thisIndex,buffer_0.thisRepN,buffer_0.thisTrialN,buffer_0.thisN,buffer_0.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.rt,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.rt,out_1.started,out_1.stopped,cB_12.started,cB_12.stopped,textInstructions_2.started,textInstructions_2.stopped,keyInstructions_2.keys,keyInstructions_2.started,keyInstructions_2.stopped,out_3.keys,out_3.rt,out_3.started,out_3.stopped,cB.started,cB.stopped,typedWord,displayText.started,displayText.stopped,copyText.started,copyText.stopped,out.keys,out.started,out.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.rt,keyServer.started,keyServer.stopped,out_2.keys,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,sbChoice.response,sbChoice.rt,sbChoice.history,sbChoice.started,sbChoice.stopped,text_6.started,text_6.stopped,cB_9.started,cB_9.stopped,text_7.started,text_7.stopped,totalMoney,paulMoney,lukasMoney,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,text_8.started,text_8.stopped,out_Fb.rt,cB_11.started,cB_11.stopped,rating_they.response,rating_they.rt,rating_they.started,rating_they.stopped,cB_14.started,cB_14.stopped,rating_you.response,rating_you.rt,rating_you.started,rating_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02303669997491,None,25.192985599976964,25.502525400021113,25.502525400021113,25.707553899963386,25.707553899963386,25.79388020001352,25.79388020001352,25.947219499968924,25.947219499968924,26.102170499973,26.102170499973,26.255969399935566,26.255969399935566,26.34209509997163,26.34209509997163,26.854771799989976,26.854771799989976,27.368287199991755,27.35134339996148,27.864355399971828,27.846342899953015,28.36084670003038,28.34369270002935,28.499383199959993,29.075950799975544,None,29.266996899968944,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9069154999451712,29.075950799975544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.184802199946716,None,31.184802199946716,None,31.184802199946716,None,6,1.041,"[('5', 0.0), ('6', 0.718), ('6', 1.041)]",0.0038544998969882727,None,31.184802199946716,None,32.227663500001654,None,32.227663500001654,None,6,6,0,37.25530359998811,None,37.25530359998811,None,None,37.25530359998811,None,42.236764800036326,None,42.408339599962346,43.00717420002911,,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2980548000196,None,43.2980548000196,None,43.2980548000196,None,6,1.01,"[('5', 0.0), ('6', 0.77), ('6', 1.01)]",0.002191480132751167,None,43.2980548000196,None,44.32006876001833,None,44.32006876001833,None,12,6,6,44.34190360002685,None,44.34190360002685,None,1,44.34190360002685,None,45.072404699982144,None,45.24730389995966,45.86079129995778,0.7140296999132261,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.200513200019486,None,46.200513200019486,None,46.200513200019486,None,6,0.951,"[('5', 0.0), ('6', 0.729), ('6', 0.951)]",0.011103320051915944,None,46.200513200019486,None,47.15499499998987,None,47.15499499998987,None,18,12,6,48.182196000008844,None,48.182196000008844,None,1,48.182196000008844,None,48.64391759992577,None,48.81209989998024,49.411770800012164,0.44528109999373555,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.68457809998654,None,49.68457809998654,None,49.68457809998654,None,6,0.737,"[('5', 0.0), ('6', 0.416), ('6', 0.737)]",0.005609820014797151,None,49.68457809998654,None,50.43320179998409,None,50.43320179998409,None,24,12,12,51.459401199943386,None,51.459401199943386,None,1,51.459401199943386,None,54.31287170003634,None,54.48339219996706,55.09913739992771,2.8369339000200853,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38806299993303,None,55.38806299993303,None,55.38806299993303,None,5,0.638,"[('5', 0.0), ('5', 0.638)]",0.006032639998011291,None,55.38806299993303,None,56.03429049998522,None,56.03429049998522,None,29,17,12,57.061929999967106,None,57.061929999967106,None,1,57.061929999967106,None,57.796012299950235,None,57.96773219993338,58.58382579998579,0.7173019000329077,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.839976500021294,None,58.839976500021294,None,58.839976500021294,None,5,0.791,"[('5', 0.0), ('5', 0.791)]",0.009035220020450652,None,58.839976500021294,None,59.63835629995447,None,59.63835629995447,None,34,17,17,64.66736089996994,None,64.66736089996994,None,1,64.66736089996994,None,65.19512899999972,None,65.36678149993531,65.96601510001346,0.5112789999693632,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerA,Paul,images/avatar1.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.27345710003283,None,66.27345710003283,None,66.27345710003283,None,5,1.526,"[('5', 0.0), ('5', 1.526)]",0.010411139926873147,None,66.27345710003283,None,67.8060973000247,None,67.8060973000247,None,39,22,17,72.82639419997577,None,72.82639419997577,None,1,72.82639419997577,None,73.02876419993117,None,73.19961829995736,73.81521719996817,0.18559659994207323,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.10513279994484,None,74.10513279994484,None,74.10513279994484,None,5,0.569,"[('5', 0.0), ('5', 0.569)]",0.009660740033723414,None,74.10513279994484,None,74.6847179000033,None,74.6847179000033,None,44,22,22,77.71080280002207,None,77.71080280002207,None,1,77.71080280002207,None,78.06919680000283,None,78.238404899952,78.83790089993272,0.34202810004353523,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,1,How much do you like,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1459668999305,None,7,2.241,0.005655540036968887,None,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,2,How much do you want to continue playing with,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.43385849997867,None,7,1.226,0.015371680026873946,None,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,3,How much do you like,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7082430999726,None,7,1.332,0.0017452200409024954,None,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,4,How much do you want to continue playing with ,not at all,very much,1 2 3 4 5 6 7,,,,,0,0,0,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.08811659994535,None,7,1.16,0.016996879945509136,None,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,0,0,0,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.31311580003239,None,7,2.806,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,5,How do you feel?,negative,positive,1 2 3 4 5 6 7,,,,,0,0,0,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007608480053022504,None,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,0,0,0,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16112679999787,None,7,1.647,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,6,How activated are you right now?,low,high,1 2 3 4 5 6 7,,,,,0,0,0,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00515522004570812,None,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.81738619995303,None,89.81738619995303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
PlayerB,Lukas,images/avatar2.jpg,reciprocate,1,0,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.82162125996547,None,93.82162125996547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Feb_27_1136,so_be_u_00,3.2.4,58.44637836568745,
